stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,vehicle_type
0_3162,3162,Pleasant St + Piedmont St,,42.2639514,-71.812788,,0,1_3162,,3
0_3161,3161,Pleasant + Brantwood Rd,,42.2788001,-71.8456199,,0,1_3161,,3
0_3160,3160,Pleasant St + Mapleleaf Rd,,42.2784342,-71.855065,,0,1_3160,,3
0_791,791,Park Ave + Downing St,,42.25432,-71.8262399,,0,1_791,,3
0_550,550,Lincoln St at Crescent,,42.2759181,-71.7957832,,0,1_550,,3
0_792,792,Park Ave + Maywood St,,42.2529701,-71.82781,,0,1_792,,3
0_551,551,Lincoln St at 290 ramp,,42.273986,-71.7975649,,0,1_551,,3
0_793,793,Park Ave at Coes,,42.2491713,-71.8322474,,0,1_793,,3
0_310,310,Grafton St at Clarissa,,42.2378029,-71.7524859,,0,1_310,,3
0_311,311,Grafton St at Pine Hill,,42.2436051,-71.7563012,,0,1_311,,3
0_553,553,Lincoln St at Lincoln Sq,,42.2718961,-71.798835,,0,1_553,,3
0_795,795,Park Ave + Shirley St,,42.25351,-71.8271,,0,1_795,,3
0_554,554,Lincoln St at Greenhill,,42.2813549,-71.7928601,,0,1_554,,3
0_796,796,Park Ave + Downing St,,42.2554653,-71.8247991,,0,1_796,,3
0_3159,3159,Pleasant St Opp Brantwood  Rd,,42.27871,-71.8449901,,0,1_3159,,3
0_555,555,Lincoln St at Frederick,,42.277675,-71.794615,,0,1_555,,3
0_797,797,Park Ave + W. Oberlin St,,42.2558601,-71.82437,,0,1_797,,3
0_556,556,Linden St + 11 Linden St,,42.2647199,-71.8058599,,0,1_556,,3
0_798,798,May St at Park,,42.2569001,-71.8230911,,0,1_PkMay,,3
0_315,315,Grafton St at Bangor,,42.2506046,-71.764928,,0,1_315,,3
0_557,557,Linden St + William St,,42.26692,-71.8046201,,0,1_557,,3
0_316,316,Grafton St at Flower,,42.252688,-71.7826061,,0,1_316,,3
0_558,558,Linden St + Cedar St,,42.26631,-71.8052401,,0,1_558,,3
0_317,317,Grafton St at Warner,,42.250893,-71.772395,,0,1_317,,3
0_318,318,Grafton St at Puritan,,42.2509613,-71.7771044,,0,1_318,,3
0_319,319,Grafton St + Mendon St,,42.2564699,-71.7892399,,0,1_319,,3
0_7515,7515,Leicester Center,,42.2454775,-71.8994491,,0,1_LeiCtr,,3
0_7530,7530,Leicester Wal-Mart,Comment,42.249797,-71.9368286,,0,1_LsWalM,,3
0_6200,6200,Southbridge St at Oxford,,42.1885066,-71.8496544,,0,1_6200,,3
0_560,560,Lovell St at Columbus,,42.2535785,-71.8327736,,0,1_560,,3
0_561,561,Lakeside Apartments Lovell St,Comment,42.2505274,-71.8321626,,0,1_LkSdAp,,3
0_562,562,Lakeside Apartments Lovell St,Comment,42.2502409,-71.8318479,,0,1_LkSdAp,,3
0_563,563,Lovell St at Spaulding,,42.2524809,-71.8324359,,0,1_563,,3
0_565,565,Lovell St at Maywood,,42.254175,-71.832548,,0,1_565,,3
0_566,566,MAJ Taylor Blvd at MCP,,42.2698149,-71.798581,,0,1_566,,3
0_567,567,MAJ Taylor Blvd at Belmont,,42.270951,-71.7985899,,0,1_567,,3
0_569,569,MAJ Taylor Blvd at Highland,,42.270848,-71.7989061,,0,1_569,,3
0_6210,6210,Southbridge St at Auburn St,,42.2068381,-71.8329559,,0,1_6210,,3
0_7540,7540,Main St at Pine St,,42.2454924,-71.9134185,,0,1_7540,,3
0_570,570,MAJ Taylor Blvd at MCP,,42.2698001,-71.798883,,0,1_570,,3
0_330,330,Green St at Temple,,42.2593009,-71.7982479,,0,1_330,,3
0_573,573,Main St at Thomas,,42.2681931,-71.8004408,,0,1_573,,3
0_332,332,Green St at Gold,,42.25725,-71.7980652,,0,1_332,,3
0_333,333,Kelly Square,,42.255704,-71.7981516,,0,1_KelSq,,3
0_334,334,Kelly Square,Comment,42.2557711,-71.7978409,,0,1_KelSq,,3
0_576,576,Main St + Curtis St,,42.2447084,-71.8355164,,0,1_576,,3
0_335,335,Green St at Harrison,,42.2569959,-71.7979302,,0,1_335,,3
0_577,577,Main St + Arbor Vitae St,,42.2442542,-71.8373978,,0,1_577,,3
0_336,336,Green St at Goddard,,42.258156,-71.7980561,,0,1_336,,3
0_578,578,Main St + Wayne St,,42.2438601,-71.8388799,,0,1_578,,3
0_579,579,Main St + Young St,,42.2430599,-71.8411901,,0,1_579,,3
0_338,338,Greenwood St at Ekman,,42.2311657,-71.7937231,,0,1_338,,3
0_6205,6205,Southbridge at 569,,42.1915908,-71.8450992,,0,1_6205,,3
0_339,339,Greenwood St at Kosta,,42.2295976,-71.7931918,,0,1_339,,3
0_7550,7550,Main St at Henshaw St,,42.2454761,-71.8991672,,0,1_7550,,3
0_6220,6220,Southbridge St at Sword St,,42.2229637,-71.823448,,0,1_6220,,3
0_6225,6225,Southbridge St at Elmwood St,,42.2284729,-71.8206579,,0,1_6225,,3
0_7555,7555,Main St at Auburn St,,42.2404008,-71.8799401,,0,1_7555,,3
0_580,580,Webster Square Plaza,Comment,42.24279,-71.8426201,,0,1_WebSq,,3
0_581,581,Main St at Gates Lane,,42.2426351,-71.8443179,,0,1_581,,3
0_340,340,Greenwood St at Tatman,,42.2285219,-71.7930362,,0,1_340,,3
0_582,582,Main St at Brookline,,42.2423326,-71.8454033,,0,1_582,,3
0_341,341,Greenwood St at 137 Greenwood,,42.2272011,-71.793058,,0,1_341,,3
0_342,342,Greenwood St at 159 Greenwood,,42.2260881,-71.7937099,,0,1_342,,3
0_584,584,Main St at Sylvan,,42.2417566,-71.848313,,0,1_584,,3
0_101,101,Burncoat St at  Fairhaven,,42.2920499,-71.7906885,,0,1_101,,3
0_343,343,Greenwood St at 192 Greenwood,,42.2247889,-71.7950976,,0,1_343,,3
0_585,585,Main St at Eureka,,42.2413631,-71.849921,,0,1_585,,3
0_102,102,Burncoat St at Rankin,,42.2885456,-71.7908486,,0,1_102,,3
0_344,344,Greenwood St at Upland,,42.2238778,-71.7961043,,0,1_344,,3
0_586,586,Main St at Grandview,,42.2410209,-71.8520258,,0,1_586,,3
0_103,103,Burncoat St at 16 Burncoat,,42.287741,-71.790829,,0,1_103,,3
0_346,346,Greenwood St at Southhold,,42.2204795,-71.7968228,,0,1_346,,3
0_588,588,Main St at Armandale,,42.2403861,-71.854911,,0,1_EWorc9,,3
0_347,347,Greenwood St at Conway,,42.2196606,-71.7968143,,0,1_347,,3
0_589,589,Main St at Ludlow,,42.2398459,-71.8563098,,0,1_589,,3
0_348,348,Greenwood St at Ryberg,,42.2181581,-71.7967129,,0,1_348,,3
0_349,349,Greenwood St at 328A Greenwood,,42.2159329,-71.7961501,,0,1_349,,3
0_6215,6215,Southbridge St at Hampton St,,42.2119764,-71.828841,,0,1_6215,,3
0_7560,7560,Main St at Gerald Ct,,42.2422885,-71.8675216,,0,1_7560,,3
0_590,590,Main St at Gould Hill,,42.240441,-71.859998,,0,1_590,,3
0_350,350,Greenwood St at Arnold,,42.215138,-71.7960061,,0,1_350,,3
0_592,592,Main St at Leicester Line,,42.240783,-71.8635899,,0,1_592,,3
0_351,351,Greenwood St at Fair plaza,,42.2135961,-71.7959429,,0,1_351,,3
0_352,352,Fair Plaza Rt 20,Comment,42.2125381,-71.795768,,0,1_FairPl,,3
0_594,594,Main St at Chatham,,42.2615661,-71.8032701,,0,1_594,,3
0_353,353,Fair Plaza Rt 20,,42.214056,-71.795848,,0,1_FairPl,,3
0_354,354,Greenwood St at Arnold,,42.21513,-71.795895,,0,1_354,,3
0_596,596,Main St + Wellington St,,42.2580701,-71.8076199,,0,1_596,,3
0_597,597,Main St + Jackson St,,42.25677,-71.8100799,,0,1_597,,3
0_114,114,Canterbury St + Hammond St,,42.2513099,-71.8105201,,0,1_114,,3
0_356,356,Greenwood St at 327 Greenwood,,42.2169579,-71.7962929,,0,1_356,,3
0_357,357,Greenwood St at Ryberg,,42.2185001,-71.7966261,,0,1_357,,3
0_599,599,Main St + Oread Pl,,42.2556501,-71.8122499,,0,1_599,,3
0_116,116,Canterbury St + Gardner St,,42.2490899,-71.8139898,,0,1_116,,3
0_358,358,Greenwood St at Conway,,42.2194059,-71.7966118,,0,1_358,,3
0_117,117,Canterbury St + Grand St,,42.2475601,-71.8164099,,0,1_117,,3
0_359,359,Greenwood St at Southold,,42.2206449,-71.796658,,0,1_359,,3
0_118,118,Canterbury St + Walpole St,,42.2457501,-71.8192699,,0,1_118,,3
0_119,119,Canterbury St + S.Crystal St,Comment,42.2444399,-71.82136,,0,1_Cbury,,3
0_10,10,Belmont St at Stanton,,42.2726565,-71.7856407,,0,1_10,,3
0_11,11,Belmont St at Olga,,42.2726715,-71.7846147,,0,1_11,,3
0_12,12,Belmont St at Skyle,,42.273303,-71.781701,,0,1_12,,3
0_13,13,Belmont St at Adams,,42.273478,-71.7781412,,0,1_13,,3
0_14,14,Belmont St at Prentice,,42.273566,-71.77528,,0,1_14,,3
0_15,15,Belmont St at McRae,,42.273581,-71.774071,,0,1_15,,3
0_16,16,Belmont St at Lake West,,42.2740457,-71.7582983,,0,1_16,,3
0_120,120,Canterbury St + S.Crystal St,,42.24389,-71.8221999,,0,1_Cbury,,3
0_362,362,Greenwood St at 187 Greenwood,,42.2244542,-71.7951707,,0,1_362,,3
0_121,121,Canterbury St + S.Crystal St,Comment,42.2441901,-71.82163,,0,1_Cbury,,3
0_363,363,Greenwood St at Forsberg,,42.226046,-71.7936342,,0,1_363,,3
0_122,122,Canterbury St + Walpole St,,42.24565,-71.8193201,,0,1_122,,3
0_364,364,Greenwood St at 127 Greenwood,,42.2271299,-71.79297,,0,1_364,,3
0_123,123,Canterbury St + Grand St,,42.24726,-71.81678,,0,1_123,,3
0_365,365,Greenwood St at Tatman,,42.2286249,-71.7929059,,0,1_365,,3
0_124,124,Canterbury St + Gardner St,,42.24855,-71.8147402,,0,1_124,,3
0_366,366,Greenwood St at Kosta,,42.2300629,-71.7930979,,0,1_366,,3
0_367,367,Greenwood St at Ekman,,42.231263,-71.7935261,,0,1_367,,3
0_126,126,Canterbury St + Hammond St,,42.25138,-71.8103399,,0,1_126,,3
0_368,368,Grove St at Faraday,,42.2756872,-71.8007233,,0,1_368,,3
0_127,127,Chandler St at Manhatten 1,,42.2737099,-71.849618,,0,1_127,,3
0_369,369,Grove St at Lancaster,,42.2764431,-71.801251,,0,1_369,,3
0_128,128,Chandler St at Atwater,,42.274981,-71.8509212,,0,1_128,,3
0_129,129,Chandler St at Mill,,42.2769911,-71.8529249,,0,1_129,,3
0_25,25,Belmont St at McRae,,42.2737329,-71.7738959,,0,1_25,,3
0_26,26,Belmont St at Prentice,,42.273653,-71.7757251,,0,1_26,,3
0_27,27,Belmont St at Oden,,42.2735811,-71.7786332,,0,1_27,,3
0_28,28,Belmont St at Skyle,,42.273406,-71.7820829,,0,1_28,,3
0_29,29,Belmont St at Olga,,42.2727951,-71.7845459,,0,1_29,,3
0_370,370,Grove St at fire station,,42.2780799,-71.803088,,0,1_370,,3
0_371,371,Grove St at Cemetery,,42.2793279,-71.8043236,,0,1_371,,3
0_130,130,Tatnuck Square,,42.2780799,-71.853751,,0,1_TatSq,,3
0_372,372,Grove St at North,,42.2807181,-71.8052561,,0,1_372,,3
0_131,131,Chandler St at Main,,42.2598879,-71.805368,,0,1_131,,3
0_373,373,Trolley Yard & Sgamore St,Comment,42.2825549,-71.8063301,,0,1_TrolYr,,3
0_132,132,Chandler St at Irving,,42.2602951,-71.8069099,,0,1_132,,3
0_374,374,Grove St at Glennie,,42.2840159,-71.8072201,,0,1_374,,3
0_133,133,Chandler St at Wellington,,42.260636,-71.809373,,0,1_133,,3
0_375,375,Grove St at 74 Grove,,42.2748929,-71.8005281,,0,1_375,,3
0_134,134,Chandler St at Piedmont,,42.2606911,-71.8120281,,0,1_134,,3
0_135,135,Chandler St at Queen,,42.2606751,-71.8132508,,0,1_135,,3
0_136,136,Chandler St at Bellevue,,42.2606109,-71.8155652,,0,1_136,,3
0_378,378,Grove St at North,,42.2809809,-71.8055431,,0,1_378,,3
0_137,137,Chandler St at Bancroft,,42.260811,-71.8176311,,0,1_137,,3
0_379,379,Grove St + Chadwick St,,42.2866,-71.8072901,,0,1_379,,3
0_138,138,Chandler St at Dewey,,42.2613431,-71.8195863,,0,1_138,,3
0_139,139,Chandler St at Abbott,,42.2617749,-71.8214054,,0,1_PkChan,,3
0_30,30,Belmont St at Stanton,,42.272795,-71.7860401,,0,1_30,,3
0_31,31,Belmont St at Everard,,42.272716,-71.7869631,,0,1_31,,3
0_32,32,Belmont St at Rodney,,42.2725731,-71.7880752,,0,1_32,,3
0_33,33,Belmont St at Eastern,,42.2724609,-71.789156,,0,1_33,,3
0_34,34,Belmont St at Hooper,,42.2723029,-71.7905061,,0,1_34,,3
0_4085,4085,Millbury Center,Comment,42.1914,-71.7600011,,0,1_MilCtr,,3
0_35,35,UMASS Memorial Hospital,Comment,42.272096,-71.7927,,0,1_UMMem,,3
0_36,36,Belmont St at Founta,,42.2717779,-71.7959752,,0,1_36,,3
0_4087,4087,North Main St at Martin St,,42.1981388,-71.7667435,,0,1_4087,,3
0_38,38,Blackstone River Rd at McKeon,,42.2349148,-71.7963101,,0,1_38,,3
0_380,380,Grove St at Glennie,,42.2843981,-71.8075608,,0,1_380,,3
0_381,381,Trolley Yard & Sgamore St,Comment,42.2822601,-71.8062749,,0,1_TrolYr,,3
0_140,140,Chandler St at Foley Stadium,,42.262305,-71.823583,,0,1_140,,3
0_382,382,Grove St at Cemetery,,42.279613,-71.804653,,0,1_382,,3
0_141,141,Chandler St at Coolidge,,42.262503,-71.8267549,,0,1_141,,3
0_383,383,Grove St at fire station,,42.2777231,-71.8029199,,0,1_383,,3
0_142,142,Chandler St at Lovell,,42.262925,-71.8291948,,0,1_142,,3
0_384,384,Grove St at 106 Grove,,42.276377,-71.8013471,,0,1_384,,3
0_143,143,Chandler St at Geneva,,42.263315,-71.831388,,0,1_143,,3
0_385,385,Grove St at Faraday,,42.274988,-71.800648,,0,1_385,,3
0_144,144,Chandler St at June,,42.2640131,-71.8335248,,0,1_144,,3
0_386,386,Grove St at Concord,,42.2736531,-71.8004159,,0,1_GrConc,,3
0_145,145,Chandler St + Fiske St,,42.2647399,-71.8348899,,0,1_145,,3
0_387,387,Hamilton St + Dupont St,,42.2558332,-71.7839508,,0,1_387,,3
0_146,146,Chandler St at Durant,,42.2655836,-71.8363815,,0,1_146,,3
0_388,388,Hamilton St + Plantation St,,42.25593,-71.7819799,,0,1_388,,3
0_147,147,Chandler St + Perrot St,,42.2662001,-71.83751,,0,1_147,,3
0_389,389,Hamilton St + Ingleside Ave,,42.2559799,-71.78052,,0,1_389,,3
0_149,149,Chandler St + Hadwen Rd,,42.2668528,-71.838618,,0,1_149,,3
0_40,40,Blackstone River at Falmouth,,42.2335588,-71.795425,,0,1_40,,3
0_41,41,Blackstone River Rd at Whipple,,42.2321567,-71.7944593,,0,1_41,,3
0_42,42,Blackstone River Rd at Whipple,,42.232423,-71.7943762,,0,1_42,,3
0_43,43,Blackstone River at Falmouth,,42.233916,-71.7955209,,0,1_43,,3
0_44,44,Blackstone River Rd at McKeon,,42.2349542,-71.7961581,,0,1_44,,3
0_46,46,Boylston St + Chino Ave,,42.2996484,-71.7655698,,0,1_46,,3
0_47,47,Boylston St + Chino Ave,,42.29947,-71.7659901,,0,1_47,,3
0_49,49,Burncoat St at Nelville,,42.288006,-71.790698,,0,1_49,,3
0_391,391,Hamilton St + Pilgrim Ave,,42.2560257,-71.7788609,,0,1_391,,3
0_150,150,Worcester State University,Comment,42.2689611,-71.8412068,,0,1_WSU,,3
0_393,393,Hamilton St + Delmont Ave,,42.2561999,-71.7760202,,0,1_393,,3
0_152,152,Chandler St at Hunthurst,,42.272008,-71.8473611,,0,1_152,,3
0_394,394,Hamilton St at Dana,,42.2562971,-71.7743067,,0,1_394,,3
0_395,395,Hamilton St + Warner Ave,,42.256328,-71.7728172,,0,1_395,,3
0_154,154,Chandler St at Underwood,,42.265706,-71.8367129,,0,1_154,,3
0_155,155,Chandler St at Fiske,,42.2647529,-71.8350199,,0,1_PrkCha,,3
0_397,397,Hamilton St + Trahan Ave,,42.2571107,-71.7697556,,0,1_397,,3
0_156,156,Chandler St at June,,42.2638461,-71.8334209,,0,1_156,,3
0_398,398,Hamilton St + Elmire Ave,,42.2572739,-71.769217,,0,1_398,,3
0_157,157,Chandler St at Geneva,,42.2631767,-71.8312614,,0,1_157,,3
0_399,399,Hamilton St + Ernes Ave,,42.25781,-71.76744,,0,1_399,,3
0_159,159,Chandler St at Abbott,,42.261771,-71.8218198,,0,1_PkChan,,3
0_50,50,Burncoat St at Rankin,,42.2892894,-71.7905096,,0,1_50,,3
0_51,51,Burncoat St at Wawecus,,42.2919922,-71.7905214,,0,1_51,,3
0_53,53,Burncoat St at Parkview,,42.293498,-71.7906009,,0,1_53,,3
0_54,54,Burncoat St at Davidson,,42.2942531,-71.7903629,,0,1_54,,3
0_55,55,Burncoat Middle School,,42.2965101,-71.7897431,,0,1_BctMid,,3
0_56,56,Burncoat High School,,42.298861,-71.789505,,0,1_BctHig,,3
0_58,58,Burncoat St at Thorndyke,,42.3026761,-71.7894901,,0,1_58,,3
0_59,59,Burncoat St at Monterey,,42.3033681,-71.7895211,,0,1_59,,3
0_160,160,Chandler St at Dewey,,42.261351,-71.8202129,,0,1_160,,3
0_161,161,Tatnuck Square,,42.2781661,-71.8539943,,0,1_TatSq,,3
0_162,162,Chandler St at Mill,,42.2767681,-71.8529411,,0,1_162,,3
0_164,164,Chandler St at Manhatten,,42.2735437,-71.8496448,,0,1_164,,3
0_166,166,Chandler St at Hunthurst,,42.2719256,-71.8475851,,0,1_166,,3
0_168,168,Worcester State University,Comment,42.2683999,-71.8411058,,0,1_WSU,,3
0_169,169,Chandler St at Hamill,,42.2669859,-71.8390959,,0,1_169,,3
0_61,61,Burncoat St at Coventry,,42.3042661,-71.7894579,,0,1_61,,3
0_63,63,Burncoat St at Devens,,42.3058065,-71.789198,,0,1_63,,3
0_64,64,Burncoat St at Clark,,42.3068101,-71.7890131,,0,1_BctClk,,3
0_65,65,Burncoat St at Chatam Village,,42.308004,-71.7890266,,0,1_65,,3
0_66,66,Burncoat St at  Fairhaven,,42.309218,-71.7890048,,0,1_66,,3
0_67,67,Burncoat St at Quapoxet,,42.3116901,-71.7890209,,0,1_67,,3
0_68,68,Burncoat St at Inwood,,42.3130791,-71.7891854,,0,1_68,,3
0_6055,6055,Oxford St N. + Rochdale St,,42.2181701,-71.84543,,0,1_6055,,3
0_69,69,Burncoat St at Ascadilla,,42.3138238,-71.7894069,,0,1_69,,3
0_170,170,Chandler St at Coolidge,,42.2623407,-71.8257448,,0,1_170,,3
0_171,171,Chandler St at Mayfield,,42.2622561,-71.8238531,,0,1_171,,3
0_6050,6050,Pinehurst Ave + Otis St,,42.22323,-71.8471899,,0,1_6050,,3
0_173,173,Chandler St at King,,42.2604588,-71.8160351,,0,1_173,,3
0_174,174,Chandler St at Queen,,42.2604986,-71.8138021,,0,1_174,,3
0_175,175,Chandler St at Piedmont,,42.2605252,-71.8118907,,0,1_175,,3
0_176,176,Chandler St at Wellington,,42.2605389,-71.80973,,0,1_176,,3
0_177,177,Chandler St at Irving,,42.2601522,-71.8071053,,0,1_177,,3
0_178,178,Chestnut St + Walnut St,,42.2656618,-71.8039583,,0,1_178,,3
0_179,179,Chestnut St+ Bowdoin St,,42.26742,-71.8034901,,0,1_179,,3
0_8005,8005,Fallon at Bond St,,42.2564801,-71.959196,,0,1_8005,,3
0_181,181,Clark St at Harley,,42.311498,-71.7800161,,0,1_181,,3
0_182,182,Tacoma St + Clark St,,42.3121601,-71.7751701,,0,1_182,,3
0_184,184,Clark St + Tacoma St,,42.3120199,-71.7757001,,0,1_184,,3
0_6060,6060,Oxford St N. + Auburn St,,42.2147,-71.8460399,,0,1_6060,,3
0_185,185,Clark St at Harley,,42.3115299,-71.779755,,0,1_185,,3
0_186,186,Coes St at Buffum,,42.249446,-71.8378161,,0,1_186,,3
0_187,187,Coes St at 51 Coes,,42.2497309,-71.8356551,,0,1_187,,3
0_189,189,Grove St at Concord,,42.2739399,-71.800385,,0,1_GrConc,,3
0_84,84,Burncoat St at Assumption,,42.313938,-71.7896331,,0,1_84,,3
0_86,86,Burncoat St at Fales,,42.311736,-71.789156,,0,1_86,,3
0_87,87,Burncoat St at Fairhaven,,42.309098,-71.7891079,,0,1_87,,3
0_88,88,Burncoat St at Chatam Village,,42.3079529,-71.7891079,,0,1_88,,3
0_9102,9102,North St & Optical Dr,Comment,42.0758,-72.0248499,,0,1_NOpDr,,3
0_89,89,Burncoat St at Clark,,42.3064281,-71.7892029,,0,1_BctClk,,3
0_9100,9100,Southbridge Harrington Hosp.,Comment,42.0786601,-72.0423898,,0,1_SHaHos,,3
0_9107,9107,Dudley Dist Court,Comment,42.03439,-71.9232499,,0,1_DDCor,,3
0_8015,8015,Spencer Town Hall,,42.2443065,-71.992248,,0,1_8015,,3
0_9104,9104,Southbdridge Big Y Plaza,Comment,42.0697601,-72.00901,,0,1_BgYPla,,3
0_9105,9105,JP-Dudley Housing Authority,Comment,42.0395301,-71.9115499,,0,1_DudHou,,3
0_6070,6070,Auburn St + Bryn Mawr Ave,,42.21362,-71.8425198,,0,1_6070,,3
0_194,194,Country Club Blvd. at Lincoln,,42.2950799,-71.7746361,,0,1_194,,3
0_195,195,Country Club at hotel entrance,,42.2961449,-71.774826,,0,1_195,,3
0_8010,8010,David Prouty High,,42.251114,-71.9779212,,0,1_8010,,3
0_196,196,Country Club at 52 CC Blvd,,42.297566,-71.7750249,,0,1_196,,3
0_197,197,Country Club at 126 CC Blvd,,42.2992909,-71.7762579,,0,1_197,,3
0_198,198,Country Club at 132 CC Blvd,,42.2999351,-71.7767898,,0,1_198,,3
0_199,199,Country Club at Rec Center,,42.301835,-71.7763051,,0,1_199,,3
0_3163,3163,Pleasant St + Main,Comment,42.2634999,-71.8027501,,0,1_PleMai,,3
0_3604,3604,Greendale Reliant Med,Comment,42.2982388,-71.8020926,,0,1_GDMall,,3
0_1019,1019,Sunny Hill Drive,,42.2825291,-71.8799881,,0,1_SHill,,3
0_4575,4575,Julio Drive Shrewsbury,,42.2924659,-71.7040744,,0,1_JulioD,,3
0_253,253,Gold Star Blvd at Chadwick,,42.2862815,-71.8065781,,0,1_253,,3
0_498,498,Family Health Center,Comment,42.2588873,-71.8146755,,0,1_FamHC,,3
0_908,908,Family Health Center,Comment,42.2588378,-71.8146792,,0,1_FamHC,,3
0_9077,9077,Gold Star Blvd + Woodbury St,,42.2883487,-71.8050364,,0,1_9077,,3
0_3529,3529,Maint and Ops Bldg Quinsig Av,Comment,42.2502169,-71.805975,,0,1_MandO,,3
0_9081,9081,Grafton Train/ Station,Comment,42.2468224,-71.6853866,,0,1_GraTSt,,3
0_9085,9085,Grafton Town Common IN,Comment,42.2059419,-71.6851811,,0,1_GraCmm,,3
0_9099,9099,Webster Harrington Hosp.,Comment,42.027494,-71.8502566,,0,1_WHarHo,,3
0_9096,9096,Grafton Train/ Station,Comment,42.2468313,-71.6854154,,0,1_GraTSt,,3
0_2023,2023,Linwood Mill Apartments,Comment,42.0985858,-71.6460193,,0,1_LinMil,,3
0_2022,2022,Church & Linwood St,Comment,42.1103339,-71.6644736,,0,1_WhiChu,,3
0_2021,2021,Church & Linwood St,Comment,42.1105113,-71.664508,,0,1_WhiChu,,3
0_2020,2020,C Street New Village,Comment,42.1144143,-71.6820247,,0,1_CStNew,,3
0_2019,2019,C Street New Village,Comment,42.1142781,-71.6818154,,0,1_CStNew,,3
0_1167,1167,Century Drive,Comment,42.315718,-71.769231,,0,1_CtryDr,,3
0_2024,2024,Linwood Mill Apartments,Comment,42.0983179,-71.6458398,,0,1_LinMil,,3
0_782,782,Mower St at 31 Mower,Comment,42.2796707,-71.8559924,,0,1_PlSO,,3
0_4051,4051,North Main St at Dewey Ave,,42.1988713,-71.7705995,,0,1_4051,,3
0_9101,9101,Lake St & Thompson Rd,Comment,42.0452585,-71.862875,,0,1_LkTho,,3
0_9114,9114,Lake St & Thompson Rd,Comment,42.0453232,-71.8629965,,0,1_LkTho,,3
0_9116,9116,Webster Harrington Hosp.,Comment,42.0275222,-71.8503058,,0,1_WHarHo,,3
0_3603,3603,North High School,Comment,42.2618464,-71.7670472,,0,1_NorHS,,3
0_3625,3625,Broad Meadow Brook Audobon,Comment,42.2329155,-71.7641869,,0,1_BrdMdw,,3
0_1202,1202,Platation Towers,Comment,42.286089,-71.7652264,,0,1_PlTow,,3
0_7030,7030,Davis and Main Webster,Comment,42.049194,-71.8847162,,0,1_Webstr,,3
0_9083,9083,Grafton Stop & Shop,Comment,42.2192148,-71.6979473,,0,1_StoSho,,3
0_276,276,Rice Square,,42.2508601,-71.7813801,,0,1_RiceS,,3
0_9084,9084,Grafton Stop & Shop,,42.2194148,-71.6977032,,0,1_StoSho,,3
0_9082,9082,Davis and Main Webster,,42.0489696,-71.8843746,,0,1_Webstr,,3
0_9080,9080,Davis and Main Webster,,42.0490794,-71.8849935,,0,1_Webstr,,3
0_649,649,Main St at George,,42.2676381,-71.8007581,,0,1_649,,3
0_918,918,School St at Main,,42.268956,-71.799853,,0,1_918,,3
0_574,574,Main St at School St,,42.2686645,-71.8005589,,0,1_574,,3
0_246,246,Front Street + City Hall,,42.2630845,-71.80168,,0,1_246,,3
0_9999,9999,Cent. Dr.,Comment,42.2499919,-71.6904296,,0,1_Cent. Dr.,,3
1_3630,,Main(Southbridge) + South St,,42.0777574,-72.0385474,,1,,,
1_149,,Chandler St + Hadwen Rd,,42.2668528,-71.838618,,1,,,
1_389,,Hamilton St + Ingleside Ave,,42.2559799,-71.78052,,1,,,
1_147,,Chandler St + Perrot St,,42.2662001,-71.83751,,1,,,
1_388,,Hamilton St + Plantation St,,42.25593,-71.7819799,,1,,,
1_43,,Blackstone River at Falmouth,,42.233916,-71.7955209,,1,,,
1_42,,Blackstone River Rd at Whipple,,42.232423,-71.7943762,,1,,,
1_41,,Blackstone River Rd at Whipple,,42.2321567,-71.7944593,,1,,,
1_40,,Blackstone River at Falmouth,,42.2335588,-71.795425,,1,,,
1_49,,Burncoat St at Nelville,,42.288006,-71.790698,,1,,,
1_47,,Boylston St + Chino Ave,,42.29947,-71.7659901,,1,,,
1_46,,Boylston St + Chino Ave,,42.2996484,-71.7655698,,1,,,
1_44,,Blackstone River Rd at McKeon,,42.2349542,-71.7961581,,1,,,
1_394,,Hamilton St at Dana,,42.2562971,-71.7743067,,1,,,
1_152,,Chandler St at Hunthurst,,42.272008,-71.8473611,,1,,,
1_393,,Hamilton St + Delmont Ave,,42.2561999,-71.7760202,,1,,,
1_391,,Hamilton St + Pilgrim Ave,,42.2560257,-71.7788609,,1,,,
1_156,,Chandler St at June,,42.2638461,-71.8334209,,1,,,
1_397,,Hamilton St + Trahan Ave,,42.2571107,-71.7697556,,1,,,
1_154,,Chandler St at Underwood,,42.265706,-71.8367129,,1,,,
1_395,,Hamilton St + Warner Ave,,42.256328,-71.7728172,,1,,,
1_WSnCtr,,Worcester Senior Center,Comment,42.2478601,-71.7929898,,1,,,
1_399,,Hamilton St + Ernes Ave,,42.25781,-71.76744,,1,,,
1_157,,Chandler St at Geneva,,42.2631767,-71.8312614,,1,,,
1_398,,Hamilton St + Elmire Ave,,42.2572739,-71.769217,,1,,,
1_54,,Burncoat St at Davidson,,42.2942531,-71.7903629,,1,,,
1_53,,Burncoat St at Parkview,,42.293498,-71.7906009,,1,,,
1_51,,Burncoat St at Wawecus,,42.2919922,-71.7905214,,1,,,
1_50,,Burncoat St at Rankin,,42.2892894,-71.7905096,,1,,,
